title,url,image_url,price,image_hash,company
Gratitude Journal,https://www.amazon.ca/Gratitude-Journal-Papeterie-Bleu/dp/1640015906?dchild=1,https://m.media-amazon.com/images/I/71l1RFTIQgL._AC_UY218_.jpg,4.99,"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",Amazon
"Dad Jokes: The Terribly Good Dad jokes book| Father’s Day gift, Dads Birthday Gift, Christmas Gift For Dads",https://www.amazon.ca/Dad-Jokes-Terribly-Birthday-Christmas/dp/1719204845?dchild=1,https://m.media-amazon.com/images/I/61FQeAcwmQL._AC_UY218_.jpg,6.99,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",Amazon
A Gentleman in Moscow: A Novel,https://www.amazon.ca/Gentleman-Moscow-Amor-Towles/dp/0143110438?dchild=1,https://m.media-amazon.com/images/I/913q5f7nocL._AC_UY218_.jpg,20.85,"[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]",Amazon
All by Myself (Little Critter),https://www.amazon.ca/Myself-Little-Critter-Mercer-Mayer/dp/0307119386?dchild=1,https://m.media-amazon.com/images/I/A1q7hCS-YaL._AC_UY218_.jpg,4.94,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",Amazon
Unlocked Book 8.5,https://www.amazon.ca/Unlocked-Book-8-5-Shannon-Messenger/dp/1534463429?dchild=1,https://m.media-amazon.com/images/I/81j-XVz7PnL._AC_UY218_.jpg,29.69,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]",Amazon
Magnus Chase and the Gods of Asgard Paperback Boxed Set,https://www.amazon.ca/Magnus-Chase-Asgard-Paperback-Boxed/dp/1484780620?dchild=1,https://m.media-amazon.com/images/I/91G6w0IZaeL._AC_UY218_.jpg,29.97,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",Amazon
The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,https://www.amazon.ca/Seven-Principles-Making-Marriage-Work/dp/0553447718?dchild=1,https://m.media-amazon.com/images/I/81565Tx88KL._AC_UY218_.jpg,22.49,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",Amazon
Dog Man Unleashed: From the Creator of Captain Underpants (Dog Man #2),https://www.amazon.ca/Dog-Man-Unleashed-Creator-Underpants/dp/0545935202?dchild=1,https://m.media-amazon.com/images/I/71wEuwB1J5L._AC_UY218_.jpg,12.86,"[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",Amazon
60 Years of Coronation Street: The incredible story of Britain's favourite continuing drama,https://www.amazon.ca/Years-Coronation-Street-incredible-continuing/dp/0600635937?dchild=1,https://m.media-amazon.com/images/I/61-HVlFNLVL._AC_UY218_.jpg,29.69,"[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",Amazon
What's Different?,https://www.amazon.ca/Whats-Different-Fran-Newman-DAmico/dp/0486423344?dchild=1,https://m.media-amazon.com/images/I/81J-jsrvm3L._AC_UY218_.jpg,2.75,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",Amazon
Indians on Vacation: A Novel,https://www.amazon.ca/Indians-Vacation-Novel-Thomas-King/dp/1443460540?dchild=1,https://m.media-amazon.com/images/I/71JAld4LcTL._AC_UY218_.jpg,24.49,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",Amazon
Budgeting Workbook: Finance Monthly & Weekly Budget Planner Expense Tracker Bill Organizer Journal Notebook | Budget Planning |   Budget Worksheets |Personal Business Money Workbook | Pink Floral Cover,https://www.amazon.ca/Budgeting-Workbook-Organizer-Notebook-Worksheets/dp/198651921X?dchild=1,https://m.media-amazon.com/images/I/81kNuh0RN+L._AC_UY218_.jpg,9.01,"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",Amazon
Stephen Curry: The Children's Book: The Boy Who Never Gave Up,https://www.amazon.ca/Stephen-Curry-Childrens-Book-Never/dp/1537010344?dchild=1,https://m.media-amazon.com/images/I/71iu8FSYDKL._AC_UY218_.jpg,11.96,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]",Amazon
Dawn and the Impossible Three (The Baby-sitters Club Graphic Novel #5): A Graphix Book: Full-Color Edition,https://www.amazon.ca/Baby-sitters-Club-Graphix-Impossible-Full-Color/dp/1338067117?dchild=1,https://m.media-amazon.com/images/I/71G4C24RGpL._AC_UY218_.jpg,7.99,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",Amazon
Finding Murph: How Joe Murphy Went From Winning a Championship to Living Homeless in the Bush,https://www.amazon.ca/Finding-Murph-Winning-Championship-Homeless/dp/1443458910?dchild=1,https://m.media-amazon.com/images/I/41MnaZcT42L._AC_UY218_.jpg,32.66,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",Amazon
The Secrets We Keep: A gripping emotional page turner,https://www.amazon.ca/Secrets-We-Keep-gripping-emotional/dp/178681630X?dchild=1,https://m.media-amazon.com/images/I/61PfGguHyaL._AC_UY218_.jpg,12.86,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",Amazon
Extreme Ownership: How U.S. Navy SEALs Lead and Win (New Edition),https://www.amazon.ca/Extreme-Ownership-U-S-Navy-SEALs/dp/1250183863?dchild=1,https://m.media-amazon.com/images/I/71GqMTCFWtL._AC_UY218_.jpg,28.02,"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",Amazon
Special Edition Harry Potter Paperback Box Set,https://www.amazon.ca/Special-Harry-Potter-Paperback-Box/dp/0545596270?dchild=1,https://m.media-amazon.com/images/I/819m9cO5ozL._AC_UY218_.jpg,95.07,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",Amazon
The 7 Habits of Highly Effective Teens,https://www.amazon.ca/Habits-Highly-Effective-Teens/dp/1476764662?dchild=1,https://m.media-amazon.com/images/I/91tO0NfkvcL._AC_UY218_.jpg,19.64,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",Amazon
The Midnight Library: A Novel,https://www.amazon.ca/Midnight-Library-Novel-Matt-Haig/dp/1443455873?dchild=1,https://m.media-amazon.com/images/I/61s4OKTqsDL._AC_UY218_.jpg,15.0,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",Amazon
Seek & Find - Dinosaurs,https://www.amazon.ca/Seek-Find-Dinosaurs-Romain-Amiot/dp/1441324747?dchild=1,https://m.media-amazon.com/images/I/A1+czYkd9sL._AC_UY218_.jpg,15.99,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",Amazon
The Henna Artist: A Novel,https://www.amazon.ca/Henna-Artist-Novel-Alka-Joshi/dp/0778310205?dchild=1,https://m.media-amazon.com/images/I/818c0NN6J-L._AC_UY218_.jpg,14.25,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",Amazon
"Christmas Coloring Book: An Adult Coloring Book with Fun, Easy, and Relaxing Designs (Volume 2)",https://www.amazon.ca/Christmas-Coloring-Book-Adult-Relaxing/dp/1730929001?dchild=1,https://m.media-amazon.com/images/I/91d1I3bLoKL._AC_UY218_.jpg,9.91,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",Amazon
5-Minute Disney*Pixar Stories,https://www.amazon.ca/5-Minute-Disney-Pixar-Stories-Group/dp/1368001092?dchild=1,https://m.media-amazon.com/images/I/51NwQIVqltL._AC_UY218_.jpg,16.82,"[1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",Amazon
Swear 'N' Search!: Word Search for Adults - Not Your Gramma’s Puzzles!,https://www.amazon.ca/Swear-Search-Adults-Grammas-Puzzles/dp/1981204075?dchild=1,https://m.media-amazon.com/images/I/81YtPJpWDQL._AC_UY218_.jpg,5.32,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",Amazon
The Truths We Hold: An American Journey,https://www.amazon.ca/Truths-We-Hold-American-Journey/dp/0525560718?dchild=1,https://m.media-amazon.com/images/I/81dmKnja6xL._AC_UY218_.jpg,27.78,"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1]",Amazon
"A New Earth: Awakening to Your Life's Purpose (Oprah's Book Club, Selection 61)",https://www.amazon.ca/New-Earth-Awakening-Purpose-Selection/dp/0452289963?dchild=1,https://m.media-amazon.com/images/I/61HiMf-vfzL._AC_UY218_.jpg,15.5,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",Amazon
Complete Canadian Curriculum Gr.2(Rev),https://www.amazon.ca/Complete-Canadian-Curriculum-Revised-Updated/dp/1771490306?dchild=1,https://m.media-amazon.com/images/I/91DaRuaV2sL._AC_UY218_.jpg,16.79,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]",Amazon
The Skin We're In: A Year of Black Resistance and Power,https://www.amazon.ca/Skin-Were-In-The/dp/038568634X?dchild=1,https://m.media-amazon.com/images/I/7107aMSBd9L._AC_UY218_.jpg,19.99,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",Amazon
Elephant & Piggie: The Complete Collection (An Elephant & Piggie Book),https://www.amazon.ca/Elephant-Piggie-Complete-Collection-Willems/dp/136802131X?dchild=1,https://m.media-amazon.com/images/I/91y0q+UvJQL._AC_UY218_.jpg,126.23,"[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]",Amazon
Batman: Three Jokers,https://www.amazon.ca/Batman-Three-Jokers-Geoff-Johns/dp/1779500238?dchild=1,https://m.media-amazon.com/images/I/91WSMdnifFL._AC_UY218_.jpg,35.49,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",Amazon
Diary of a Minecraft Zombie Book 2: Bullies and Buddies,https://www.amazon.ca/Diary-Minecraft-Zombie-Book-Bullies/dp/0986444146?dchild=1,https://m.media-amazon.com/images/I/71Xqw13kwwL._AC_UY218_.jpg,8.79,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1]",Amazon
The Wonderful Things You Will Be,https://www.amazon.ca/Wonderful-Things-You-Will-Be/dp/0385376715?dchild=1,https://m.media-amazon.com/images/I/91Sv0lGpX3L._AC_UY218_.jpg,17.67,"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1]",Amazon
My Magical Preschool Workbook: Letter Tracing | Coloring for Kids Ages 3 + | Lines and Shapes Pen Control | Toddler Learning Activities | Pre K to Kindergarten,https://www.amazon.ca/Magical-Preschool-Workbook-Activities-Kindergarten/dp/1948209942?dchild=1,https://m.media-amazon.com/images/I/51ZQd7Xm6rL._AC_UY218_.jpg,9.87,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Amazon
"The Witch's Book of Self-Care: Magical Ways to Pamper, Soothe, and Care for Your Body and Spirit",https://www.amazon.ca/Witchs-Book-Self-Care-Magical-Pamper/dp/1507209142?dchild=1,https://m.media-amazon.com/images/I/71g9odVId9L._AC_UY218_.jpg,22.76,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",Amazon
You Are a Badass®: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://www.amazon.ca/You-Are-Badass%C2%AE-Doubting-Greatness/dp/0762447699?dchild=1,https://m.media-amazon.com/images/I/71ZAtKR8LAL._AC_UY218_.jpg,16.81,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",Amazon
StrengthsFinder 2.0,https://www.amazon.ca/StrengthsFinder-2-0-Tom-Rath/dp/159562015X?dchild=1,https://m.media-amazon.com/images/I/81CG6c0bCkL._AC_UY218_.jpg,34.23,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",Amazon
French-English Picture Dictionary,https://www.amazon.ca/French-English-Picture-Dictionary-Catherine-Bruzzone/dp/0764146602?dchild=1,https://m.media-amazon.com/images/I/51WDSvEU0tL._AC_UY218_.jpg,10.88,"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",Amazon
Wake Up: Why the world has gone nuts,https://www.amazon.ca/Wake-Up-world-gone-nuts/dp/0008392595?dchild=1,https://m.media-amazon.com/images/I/71dOygthH0L._AC_UY218_.jpg,33.96,"[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",Amazon
They Both Die at the End,https://www.amazon.ca/They-Both-Die-at-End/dp/0062457802?dchild=1,https://m.media-amazon.com/images/I/81AKVMzInqL._AC_UY218_.jpg,12.5,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]",Amazon
Lord of the Flies,https://www.amazon.ca/Lord-Flies-William-Golding/dp/0571084834?dchild=1,https://m.media-amazon.com/images/I/81Occ2XOOML._AC_UY218_.jpg,14.36,"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]",Amazon
Peppa's Christmas Wish (Peppa Pig),https://www.amazon.ca/Peppa-Pig-Peppas-Christmas-Wish/dp/0545565111?dchild=1,https://m.media-amazon.com/images/I/818MLPwLZhL._AC_UY218_.jpg,5.93,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",Amazon
Perdre du poids en mangeant du gras: avec l'alimentation cétogène et faible en glucides,https://www.amazon.ca/Perdre-poids-mangeant-gras-lalimentation/dp/2896588515?dchild=1,https://m.media-amazon.com/images/I/81NI-CVS96L._AC_UY218_.jpg,29.65,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",Amazon
To Kill a Mockingbird,https://www.amazon.ca/Kill-Mockingbird-Harper-Lee/dp/0099549484?dchild=1,https://m.media-amazon.com/images/I/81gepf1eMqL._AC_UY218_.jpg,9.31,"[1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",Amazon
